order_item_id,order_id,product_id,quantity,unit_price,line_total
14806,4266,105,4,58.11,232.44
14807,4266,21,4,574.25,2297.0
14808,4266,96,2,541.36,1082.72
14809,4266,49,2,529.8,1059.6
14810,4267,27,1,238.78,238.78
14811,4267,241,4,205.2,820.8
14812,4267,243,4,358.78,1435.12
14813,4267,57,3,128.38,385.14
14814,4267,98,1,209.33,209.33
14815,4267,83,2,550.53,1101.06
14816,4268,126,2,291.18,582.36
14817,4269,5,4,148.93,595.72
14818,4269,82,1,212.44,212.44
14819,4269,34,4,43.41,173.64
14820,4270,250,2,34.9,69.8
14821,4270,177,2,245.43,490.86
14822,4270,158,1,479.14,479.14
14823,4270,221,1,627.82,627.82
14824,4270,159,3,223.33,669.99
14825,4271,11,1,312.03,312.03
14826,4271,38,3,511.93,1535.79
14827,4271,237,4,52.77,211.08
14828,4271,64,2,110.72,221.44
14829,4271,99,1,205.29,205.29
14830,4272,249,1,375.32,375.32
14831,4272,105,4,58.11,232.44
14832,4272,227,4,454.43,1817.72
14833,4272,114,4,270.25,1081.0
14834,4273,225,1,242.67,242.67
14835,4274,40,2,450.37,900.74
14836,4274,250,4,34.9,139.6
14837,4274,139,1,250.55,250.55
14838,4274,21,3,574.25,1722.75
14839,4274,191,3,410.67,1232.01
14840,4274,183,1,147.46,147.46
14841,4275,112,2,186.06,372.12
14842,4275,80,3,24.61,73.83
14843,4275,194,3,521.07,1563.21
14844,4275,228,4,380.46,1521.84
14845,4276,128,3,197.5,592.5
14846,4276,192,2,183.66,367.32
14847,4276,140,2,359.22,718.44
14848,4276,79,4,440.1,1760.4
14849,4276,96,3,541.36,1624.08
14850,4277,10,1,330.8,330.8
14851,4278,2,3,363.88,1091.64
14852,4278,19,3,464.34,1393.02
14853,4278,29,4,218.87,875.48
14854,4278,156,4,234.14,936.56
14855,4278,75,2,256.79,513.58
14856,4278,48,1,355.11,355.11
14857,4279,226,1,137.54,137.54
14858,4279,232,4,494.33,1977.32
14859,4280,178,3,505.3,1515.9
14860,4280,47,4,595.74,2382.96
14861,4280,230,4,350.4,1401.6
14862,4280,89,3,152.92,458.76
14863,4281,106,1,162.6,162.6
14864,4282,186,3,232.01,696.03
14865,4282,190,3,378.5,1135.5
14866,4282,97,1,316.97,316.97
14867,4283,70,4,473.53,1894.12
14868,4283,107,3,233.92,701.76
14869,4283,125,3,211.24,633.72
14870,4283,154,4,342.09,1368.36
14871,4283,191,2,410.67,821.34
14872,4283,17,1,555.46,555.46
14873,4284,127,1,240.8,240.8
14874,4284,2,1,363.88,363.88
14875,4284,138,2,371.13,742.26
14876,4285,221,4,627.82,2511.28
14877,4285,205,3,383.07,1149.21
14878,4286,155,4,219.1,876.4
14879,4287,126,1,291.18,291.18
14880,4287,50,4,120.19,480.76
14881,4288,181,2,314.93,629.86
14882,4289,139,2,250.55,501.1
14883,4289,31,4,499.38,1997.52
14884,4289,147,2,50.11,100.22
14885,4289,246,2,307.14,614.28
14886,4290,211,2,556.48,1112.96
14887,4290,188,2,503.7,1007.4
14888,4291,116,3,108.97,326.91
14889,4291,207,1,490.29,490.29
14890,4291,99,3,205.29,615.87
14891,4291,184,1,201.3,201.3
14892,4291,51,3,555.78,1667.34
14893,4292,119,4,142.86,571.44
14894,4292,155,2,219.1,438.2
14895,4292,237,4,52.77,211.08
14896,4292,210,1,141.37,141.37
14897,4292,239,3,38.46,115.38
14898,4292,229,3,165.02,495.06
14899,4293,90,4,138.74,554.96
14900,4294,236,2,58.2,116.4
14901,4294,185,3,339.64,1018.92
14902,4294,38,4,511.93,2047.72
14903,4294,39,1,116.92,116.92
14904,4294,164,4,320.2,1280.8
14905,4294,191,3,410.67,1232.01
14906,4295,228,3,380.46,1141.38
14907,4295,32,1,610.06,610.06
14908,4295,123,3,235.89,707.67
14909,4295,143,3,155.0,465.0
14910,4295,164,4,320.2,1280.8
14911,4296,128,4,197.5,790.0
14912,4296,118,4,175.82,703.28
14913,4296,104,2,287.63,575.26
14914,4296,26,4,478.23,1912.92
14915,4297,194,4,521.07,2084.28
14916,4297,50,2,120.19,240.38
14917,4297,123,2,235.89,471.78
14918,4297,102,3,196.56,589.68
14919,4297,235,4,172.77,691.08
14920,4297,23,1,276.19,276.19
14921,4298,39,4,116.92,467.68
14922,4298,203,4,362.8,1451.2
14923,4298,29,2,218.87,437.74
14924,4299,234,2,244.66,489.32
14925,4299,95,3,320.04,960.12
14926,4299,243,3,358.78,1076.34
14927,4299,223,4,449.24,1796.96
14928,4299,169,4,382.14,1528.56
14929,4299,115,2,235.12,470.24
14930,4300,19,2,464.34,928.68
14931,4300,28,3,434.23,1302.69
14932,4300,132,4,330.55,1322.2
14933,4300,239,3,38.46,115.38
14934,4301,13,4,249.16,996.64
14935,4302,64,3,110.72,332.16
14936,4302,231,2,265.93,531.86
14937,4303,30,3,247.82,743.46
14938,4304,118,3,175.82,527.46
14939,4304,246,1,307.14,307.14
14940,4304,52,4,135.78,543.12
14941,4304,146,2,118.88,237.76
14942,4304,73,2,200.84,401.68
14943,4304,50,1,120.19,120.19
14944,4305,36,1,90.32,90.32
14945,4305,35,1,404.22,404.22
14946,4306,25,2,277.57,555.14
14947,4306,204,1,207.96,207.96
14948,4306,18,4,55.2,220.8
14949,4306,59,3,395.91,1187.73
14950,4307,57,3,128.38,385.14
14951,4307,137,2,205.25,410.5
14952,4307,75,3,256.79,770.37
14953,4307,175,2,93.86,187.72
14954,4307,8,4,427.33,1709.32
14955,4308,215,3,238.44,715.32
14956,4309,141,1,133.58,133.58
14957,4309,216,4,101.25,405.0
14958,4310,140,3,359.22,1077.66
14959,4310,220,2,168.03,336.06
14960,4310,42,2,132.01,264.02
14961,4310,128,3,197.5,592.5
14962,4310,66,1,87.24,87.24
14963,4310,182,3,214.08,642.24
14964,4311,218,4,126.69,506.76
14965,4311,225,1,242.67,242.67
14966,4311,148,3,497.64,1492.92
14967,4311,52,4,135.78,543.12
14968,4312,54,2,60.89,121.78
14969,4312,52,3,135.78,407.34
14970,4312,85,2,164.19,328.38
14971,4312,149,1,212.48,212.48
14972,4313,128,3,197.5,592.5
14973,4313,180,2,394.23,788.46
14974,4313,55,1,215.38,215.38
14975,4313,157,1,28.92,28.92
14976,4313,150,4,377.06,1508.24
14977,4313,67,2,136.1,272.2
14978,4314,51,4,555.78,2223.12
14979,4315,150,3,377.06,1131.18
14980,4315,51,3,555.78,1667.34
14981,4315,102,4,196.56,786.24
14982,4316,225,4,242.67,970.68
14983,4316,116,1,108.97,108.97
14984,4316,132,3,330.55,991.65
14985,4317,62,2,185.84,371.68
14986,4317,19,4,464.34,1857.36
14987,4317,119,4,142.86,571.44
14988,4317,103,2,234.96,469.92
14989,4317,216,1,101.25,101.25
14990,4318,57,1,128.38,128.38
14991,4318,15,4,578.04,2312.16
14992,4318,48,2,355.11,710.22
14993,4318,34,4,43.41,173.64
14994,4318,107,4,233.92,935.68
14995,4318,149,1,212.48,212.48
14996,4319,34,4,43.41,173.64
14997,4319,8,2,427.33,854.66
14998,4320,128,3,197.5,592.5
14999,4320,156,1,234.14,234.14
15000,4320,193,4,164.42,657.68
15001,4320,41,3,245.1,735.3
15002,4320,222,3,81.41,244.23
15003,4320,232,4,494.33,1977.32
15004,4321,43,3,349.47,1048.41
15005,4321,212,2,454.26,908.52
15006,4322,101,2,57.39,114.78
15007,4322,189,2,603.72,1207.44
15008,4322,241,4,205.2,820.8
15009,4322,29,2,218.87,437.74
15010,4322,247,4,32.63,130.52
15011,4323,247,3,32.63,97.89
15012,4323,28,3,434.23,1302.69
15013,4324,229,1,165.02,165.02
15014,4324,223,4,449.24,1796.96
15015,4324,13,3,249.16,747.48
15016,4324,184,2,201.3,402.6
15017,4325,51,1,555.78,555.78
15018,4325,82,2,212.44,424.88
15019,4325,146,1,118.88,118.88
15020,4325,246,1,307.14,307.14
15021,4326,201,2,496.81,993.62
15022,4326,65,3,346.0,1038.0
15023,4326,109,2,383.43,766.86
15024,4326,21,2,574.25,1148.5
15025,4327,176,3,405.74,1217.22
15026,4327,184,3,201.3,603.9
15027,4327,54,4,60.89,243.56
15028,4327,141,3,133.58,400.74
15029,4327,249,2,375.32,750.64
15030,4328,205,2,383.07,766.14
15031,4328,193,1,164.42,164.42
15032,4328,147,2,50.11,100.22
15033,4328,196,4,450.47,1801.88
15034,4329,108,4,378.79,1515.16
15035,4329,57,4,128.38,513.52
15036,4329,105,4,58.11,232.44
15037,4329,24,2,28.9,57.8
15038,4330,85,2,164.19,328.38
15039,4330,88,4,347.53,1390.12
15040,4330,195,3,117.88,353.64
15041,4330,229,2,165.02,330.04
15042,4330,45,4,118.21,472.84
15043,4331,87,2,509.91,1019.82
15044,4331,40,3,450.37,1351.11
15045,4331,126,1,291.18,291.18
15046,4331,69,2,297.02,594.04
15047,4331,195,3,117.88,353.64
15048,4332,46,1,188.18,188.18
15049,4332,13,3,249.16,747.48
15050,4333,36,2,90.32,180.64
15051,4333,105,3,58.11,174.33
15052,4333,181,2,314.93,629.86
15053,4333,149,4,212.48,849.92
15054,4333,131,2,21.58,43.16
15055,4333,184,1,201.3,201.3
15056,4334,163,1,268.64,268.64
15057,4334,43,3,349.47,1048.41
15058,4335,150,3,377.06,1131.18
15059,4335,55,3,215.38,646.14
15060,4335,193,4,164.42,657.68
15061,4335,103,4,234.96,939.84
15062,4335,176,2,405.74,811.48
15063,4336,177,2,245.43,490.86
15064,4337,250,3,34.9,104.7
15065,4338,138,3,371.13,1113.39
15066,4338,75,1,256.79,256.79
15067,4339,231,1,265.93,265.93
15068,4340,84,1,124.27,124.27
15069,4340,110,4,524.57,2098.28
15070,4340,76,1,450.31,450.31
15071,4340,60,4,556.59,2226.36
15072,4340,37,3,43.6,130.8
15073,4341,169,4,382.14,1528.56
15074,4341,99,3,205.29,615.87
15075,4342,243,1,358.78,358.78
15076,4342,203,3,362.8,1088.4
15077,4342,92,1,411.95,411.95
15078,4343,218,2,126.69,253.38
15079,4343,52,2,135.78,271.56
15080,4343,217,2,369.23,738.46
15081,4343,62,4,185.84,743.36
15082,4344,72,4,91.12,364.48
15083,4344,66,4,87.24,348.96
15084,4344,92,2,411.95,823.9
15085,4345,75,1,256.79,256.79
15086,4345,226,1,137.54,137.54
15087,4345,50,3,120.19,360.57
15088,4345,92,3,411.95,1235.85
15089,4345,110,4,524.57,2098.28
15090,4346,110,4,524.57,2098.28
15091,4346,15,1,578.04,578.04
15092,4346,93,1,296.33,296.33
15093,4346,134,3,224.13,672.39
15094,4347,176,3,405.74,1217.22
15095,4347,151,4,72.21,288.84
15096,4347,8,2,427.33,854.66
15097,4347,80,1,24.61,24.61
15098,4347,55,2,215.38,430.76
15099,4347,210,4,141.37,565.48
15100,4348,80,4,24.61,98.44
15101,4348,177,1,245.43,245.43
15102,4348,208,1,350.34,350.34
15103,4348,172,2,244.65,489.3
15104,4349,94,1,512.7,512.7
15105,4349,6,2,478.9,957.8
15106,4349,41,4,245.1,980.4
15107,4350,152,4,580.76,2323.04
15108,4350,209,3,101.66,304.98
15109,4350,83,1,550.53,550.53
15110,4350,184,3,201.3,603.9
15111,4350,93,4,296.33,1185.32
15112,4351,44,4,19.48,77.92
15113,4351,131,1,21.58,21.58
15114,4351,66,1,87.24,87.24
15115,4352,115,1,235.12,235.12
15116,4353,143,2,155.0,310.0
15117,4353,243,3,358.78,1076.34
15118,4353,120,1,32.48,32.48
15119,4354,180,1,394.23,394.23
15120,4354,91,3,187.63,562.89
15121,4354,110,4,524.57,2098.28
15122,4355,223,3,449.24,1347.72
15123,4356,74,3,355.67,1067.01
15124,4356,33,3,102.45,307.35
15125,4356,3,4,142.45,569.8
15126,4356,197,2,297.44,594.88
15127,4356,194,4,521.07,2084.28
15128,4357,200,4,558.08,2232.32
15129,4358,43,1,349.47,349.47
15130,4359,67,1,136.1,136.1
15131,4360,3,2,142.45,284.9
15132,4360,248,2,188.2,376.4
15133,4360,207,2,490.29,980.58
15134,4360,24,3,28.9,86.7
15135,4360,122,2,313.49,626.98
15136,4361,139,3,250.55,751.65
15137,4361,99,3,205.29,615.87
15138,4361,5,1,148.93,148.93
15139,4361,236,1,58.2,58.2
15140,4362,101,1,57.39,57.39
15141,4362,98,1,209.33,209.33
15142,4362,58,3,307.4,922.2
15143,4362,128,2,197.5,395.0
15144,4363,25,1,277.57,277.57
15145,4363,1,4,541.39,2165.56
15146,4363,239,1,38.46,38.46
15147,4363,219,4,383.42,1533.68
15148,4364,69,4,297.02,1188.08
15149,4365,180,3,394.23,1182.69
15150,4365,99,3,205.29,615.87
15151,4365,115,3,235.12,705.36
15152,4365,174,2,460.49,920.98
15153,4365,204,3,207.96,623.88
15154,4366,134,4,224.13,896.52
15155,4366,223,4,449.24,1796.96
15156,4366,59,3,395.91,1187.73
15157,4366,159,2,223.33,446.66
15158,4366,105,2,58.11,116.22
15159,4367,181,2,314.93,629.86
15160,4367,142,4,45.22,180.88
15161,4367,220,3,168.03,504.09
15162,4367,37,3,43.6,130.8
15163,4368,233,3,275.42,826.26
15164,4368,207,1,490.29,490.29
15165,4368,40,1,450.37,450.37
15166,4368,220,2,168.03,336.06
15167,4369,166,2,82.07,164.14
15168,4369,167,3,74.71,224.13
15169,4370,107,2,233.92,467.84
15170,4370,8,3,427.33,1281.99
15171,4370,129,3,293.5,880.5
15172,4370,235,2,172.77,345.54
15173,4370,151,1,72.21,72.21
15174,4371,85,2,164.19,328.38
15175,4372,22,2,125.76,251.52
15176,4372,159,2,223.33,446.66
15177,4372,197,4,297.44,1189.76
15178,4372,7,4,53.23,212.92
15179,4372,74,1,355.67,355.67
15180,4373,41,4,245.1,980.4
15181,4373,21,3,574.25,1722.75
15182,4373,68,3,188.28,564.84
15183,4373,138,2,371.13,742.26
15184,4374,14,3,301.65,904.95
15185,4374,31,1,499.38,499.38
15186,4374,197,2,297.44,594.88
15187,4374,160,3,275.73,827.19
15188,4374,3,2,142.45,284.9
15189,4375,126,1,291.18,291.18
15190,4375,210,2,141.37,282.74
15191,4376,27,2,238.78,477.56
15192,4377,100,1,340.15,340.15
15193,4377,118,1,175.82,175.82
15194,4377,149,4,212.48,849.92
15195,4377,99,2,205.29,410.58
15196,4378,164,2,320.2,640.4
15197,4378,183,2,147.46,294.92
15198,4378,169,3,382.14,1146.42
15199,4378,226,2,137.54,275.08
15200,4379,119,4,142.86,571.44
15201,4379,234,2,244.66,489.32
15202,4379,250,4,34.9,139.6
15203,4379,201,1,496.81,496.81
15204,4379,22,2,125.76,251.52
15205,4380,103,4,234.96,939.84
15206,4380,237,1,52.77,52.77
15207,4380,209,3,101.66,304.98
15208,4380,73,3,200.84,602.52
15209,4380,210,1,141.37,141.37
15210,4381,209,4,101.66,406.64
15211,4381,105,3,58.11,174.33
15212,4381,14,2,301.65,603.3
15213,4381,90,2,138.74,277.48
15214,4381,241,4,205.2,820.8
15215,4381,152,1,580.76,580.76
15216,4382,247,1,32.63,32.63
15217,4382,197,1,297.44,297.44
15218,4382,16,4,70.43,281.72
15219,4382,3,4,142.45,569.8
15220,4382,218,4,126.69,506.76
15221,4382,79,1,440.1,440.1
15222,4383,245,2,170.03,340.06
15223,4383,180,3,394.23,1182.69
15224,4384,80,4,24.61,98.44
15225,4384,213,1,266.98,266.98
15226,4384,163,1,268.64,268.64
15227,4385,202,1,467.78,467.78
15228,4386,151,2,72.21,144.42
15229,4386,200,4,558.08,2232.32
15230,4386,127,3,240.8,722.4
15231,4386,40,3,450.37,1351.11
15232,4386,7,4,53.23,212.92
15233,4386,77,3,377.42,1132.26
15234,4387,61,1,374.3,374.3
15235,4387,54,2,60.89,121.78
15236,4387,107,3,233.92,701.76
15237,4387,151,1,72.21,72.21
15238,4387,243,2,358.78,717.56
15239,4387,9,2,553.14,1106.28
15240,4388,178,3,505.3,1515.9
15241,4388,138,4,371.13,1484.52
15242,4388,200,1,558.08,558.08
15243,4388,228,3,380.46,1141.38
15244,4388,168,1,316.03,316.03
15245,4389,185,3,339.64,1018.92
15246,4389,16,1,70.43,70.43
15247,4389,234,3,244.66,733.98
15248,4390,47,3,595.74,1787.22
15249,4390,218,2,126.69,253.38
15250,4390,204,1,207.96,207.96
15251,4390,70,4,473.53,1894.12
15252,4390,228,2,380.46,760.92
15253,4391,130,1,60.89,60.89
15254,4392,5,2,148.93,297.86
15255,4392,84,2,124.27,248.54
15256,4392,30,3,247.82,743.46
15257,4392,120,4,32.48,129.92
15258,4393,215,4,238.44,953.76
15259,4393,189,2,603.72,1207.44
15260,4393,27,4,238.78,955.12
15261,4393,242,1,131.89,131.89
15262,4394,86,4,431.1,1724.4
15263,4394,129,2,293.5,587.0
15264,4394,158,1,479.14,479.14
15265,4394,42,4,132.01,528.04
15266,4394,45,3,118.21,354.63
15267,4394,194,4,521.07,2084.28
15268,4395,250,3,34.9,104.7
15269,4395,151,4,72.21,288.84
15270,4395,201,4,496.81,1987.24
15271,4395,18,1,55.2,55.2
15272,4395,172,1,244.65,244.65
15273,4395,184,2,201.3,402.6
15274,4396,141,3,133.58,400.74
15275,4396,57,2,128.38,256.76
15276,4396,44,4,19.48,77.92
15277,4397,59,3,395.91,1187.73
15278,4397,231,1,265.93,265.93
15279,4398,152,4,580.76,2323.04
15280,4398,158,1,479.14,479.14
15281,4399,185,2,339.64,679.28
15282,4399,223,1,449.24,449.24
15283,4399,197,2,297.44,594.88
15284,4399,162,1,386.04,386.04
15285,4399,12,3,589.84,1769.52
15286,4400,232,4,494.33,1977.32
15287,4400,215,4,238.44,953.76
15288,4400,240,3,253.55,760.65
15289,4401,60,2,556.59,1113.18
15290,4401,170,4,287.23,1148.92
15291,4401,181,2,314.93,629.86
15292,4401,120,2,32.48,64.96
15293,4402,157,1,28.92,28.92
15294,4402,10,1,330.8,330.8
15295,4402,61,4,374.3,1497.2
15296,4403,200,4,558.08,2232.32
15297,4403,155,3,219.1,657.3
15298,4404,203,1,362.8,362.8
15299,4404,69,3,297.02,891.06
15300,4404,202,3,467.78,1403.34
15301,4404,26,1,478.23,478.23
15302,4404,82,3,212.44,637.32
15303,4404,191,3,410.67,1232.01
15304,4405,67,3,136.1,408.3
15305,4405,94,2,512.7,1025.4
15306,4405,203,1,362.8,362.8
15307,4405,34,3,43.41,130.23
15308,4406,241,4,205.2,820.8
15309,4406,108,4,378.79,1515.16
15310,4407,234,2,244.66,489.32
15311,4407,72,1,91.12,91.12
15312,4407,243,1,358.78,358.78
15313,4407,45,3,118.21,354.63
15314,4408,133,3,310.77,932.31
15315,4409,125,2,211.24,422.48
15316,4409,15,1,578.04,578.04
15317,4409,206,4,225.13,900.52
15318,4409,222,1,81.41,81.41
15319,4410,118,2,175.82,351.64
15320,4411,67,4,136.1,544.4
15321,4411,77,3,377.42,1132.26
15322,4411,194,4,521.07,2084.28
15323,4411,31,3,499.38,1498.14
15324,4411,68,4,188.28,753.12
15325,4412,92,3,411.95,1235.85
15326,4412,120,1,32.48,32.48
15327,4412,179,3,200.78,602.34
15328,4412,245,4,170.03,680.12
15329,4412,102,4,196.56,786.24
15330,4413,8,3,427.33,1281.99
15331,4413,174,2,460.49,920.98
15332,4413,114,1,270.25,270.25
15333,4414,175,2,93.86,187.72
15334,4414,23,3,276.19,828.57
15335,4414,11,4,312.03,1248.12
15336,4414,93,4,296.33,1185.32
15337,4415,243,4,358.78,1435.12
15338,4415,102,2,196.56,393.12
15339,4415,67,3,136.1,408.3
15340,4415,60,3,556.59,1669.77
15341,4415,132,4,330.55,1322.2
15342,4415,54,3,60.89,182.67
15343,4416,100,4,340.15,1360.6
15344,4416,225,1,242.67,242.67
15345,4416,191,2,410.67,821.34
15346,4416,149,1,212.48,212.48
15347,4416,16,4,70.43,281.72
15348,4416,70,2,473.53,947.06
15349,4417,47,3,595.74,1787.22
15350,4417,112,3,186.06,558.18
15351,4417,87,4,509.91,2039.64
15352,4417,70,2,473.53,947.06
15353,4418,148,4,497.64,1990.56
15354,4418,71,2,594.55,1189.1
15355,4418,164,4,320.2,1280.8
15356,4418,108,3,378.79,1136.37
15357,4419,157,4,28.92,115.68
15358,4419,10,3,330.8,992.4
15359,4420,68,4,188.28,753.12
15360,4420,164,2,320.2,640.4
15361,4420,96,3,541.36,1624.08
15362,4421,129,1,293.5,293.5
15363,4421,108,4,378.79,1515.16
15364,4421,16,2,70.43,140.86
15365,4422,92,2,411.95,823.9
15366,4423,129,4,293.5,1174.0
15367,4423,206,4,225.13,900.52
15368,4424,234,2,244.66,489.32
15369,4424,208,2,350.34,700.68
15370,4425,21,1,574.25,574.25
15371,4425,66,4,87.24,348.96
15372,4425,48,1,355.11,355.11
15373,4425,36,4,90.32,361.28
15374,4426,170,1,287.23,287.23
15375,4426,216,1,101.25,101.25
15376,4426,96,4,541.36,2165.44
15377,4426,203,2,362.8,725.6
15378,4426,43,2,349.47,698.94
15379,4426,180,1,394.23,394.23
15380,4427,171,1,242.88,242.88
15381,4428,23,3,276.19,828.57
15382,4428,25,3,277.57,832.71
15383,4428,198,1,351.95,351.95
15384,4428,149,1,212.48,212.48
15385,4428,95,3,320.04,960.12
15386,4428,107,4,233.92,935.68
15387,4429,81,4,51.32,205.28
15388,4430,48,1,355.11,355.11
15389,4430,41,1,245.1,245.1
15390,4430,245,1,170.03,170.03
15391,4430,160,1,275.73,275.73
15392,4430,46,1,188.18,188.18
15393,4430,242,1,131.89,131.89
15394,4431,90,4,138.74,554.96
15395,4431,162,3,386.04,1158.12
15396,4431,158,4,479.14,1916.56
15397,4431,73,1,200.84,200.84
15398,4432,37,1,43.6,43.6
15399,4432,143,3,155.0,465.0
15400,4432,70,1,473.53,473.53
15401,4433,103,2,234.96,469.92
15402,4433,209,2,101.66,203.32
15403,4434,141,2,133.58,267.16
15404,4435,215,2,238.44,476.88
15405,4435,164,4,320.2,1280.8
15406,4436,100,2,340.15,680.3
15407,4436,142,2,45.22,90.44
15408,4436,20,4,605.41,2421.64
15409,4436,103,3,234.96,704.88
15410,4436,211,2,556.48,1112.96
15411,4437,247,3,32.63,97.89
15412,4437,16,1,70.43,70.43
15413,4437,109,2,383.43,766.86
15414,4438,47,1,595.74,595.74
15415,4438,168,3,316.03,948.09
15416,4438,119,3,142.86,428.58
15417,4438,33,1,102.45,102.45
15418,4439,159,4,223.33,893.32
15419,4439,8,4,427.33,1709.32
15420,4439,215,1,238.44,238.44
15421,4440,54,1,60.89,60.89
15422,4440,80,4,24.61,98.44
15423,4440,45,1,118.21,118.21
15424,4440,134,2,224.13,448.26
15425,4440,91,4,187.63,750.52
15426,4440,158,4,479.14,1916.56
15427,4441,76,2,450.31,900.62
15428,4442,31,1,499.38,499.38
15429,4442,175,4,93.86,375.44
15430,4442,40,1,450.37,450.37
15431,4442,250,4,34.9,139.6
15432,4442,12,2,589.84,1179.68
15433,4443,174,2,460.49,920.98
15434,4443,137,1,205.25,205.25
15435,4443,245,3,170.03,510.09
15436,4444,155,3,219.1,657.3
15437,4444,224,1,79.62,79.62
15438,4444,15,2,578.04,1156.08
15439,4444,211,2,556.48,1112.96
15440,4445,43,2,349.47,698.94
15441,4446,62,3,185.84,557.52
15442,4446,9,3,553.14,1659.42
15443,4447,208,4,350.34,1401.36
15444,4447,26,1,478.23,478.23
15445,4448,215,4,238.44,953.76
15446,4448,49,3,529.8,1589.4
15447,4448,202,4,467.78,1871.12
15448,4448,192,1,183.66,183.66
15449,4448,143,1,155.0,155.0
15450,4448,126,3,291.18,873.54
15451,4449,230,3,350.4,1051.2
15452,4449,160,2,275.73,551.46
15453,4449,186,4,232.01,928.04
15454,4450,4,4,352.75,1411.0
15455,4450,126,3,291.18,873.54
15456,4450,139,2,250.55,501.1
15457,4450,184,1,201.3,201.3
15458,4450,1,4,541.39,2165.56
15459,4451,107,3,233.92,701.76
15460,4451,70,4,473.53,1894.12
15461,4451,124,2,388.77,777.54
15462,4452,48,4,355.11,1420.44
15463,4453,180,4,394.23,1576.92
15464,4453,213,3,266.98,800.94
15465,4454,229,2,165.02,330.04
15466,4454,141,2,133.58,267.16
15467,4454,12,1,589.84,589.84
15468,4454,65,2,346.0,692.0
15469,4455,116,1,108.97,108.97
15470,4455,50,3,120.19,360.57
15471,4455,118,1,175.82,175.82
15472,4455,221,2,627.82,1255.64
15473,4456,175,4,93.86,375.44
15474,4456,106,1,162.6,162.6
15475,4456,101,1,57.39,57.39
15476,4457,240,2,253.55,507.1
15477,4457,66,1,87.24,87.24
15478,4457,12,3,589.84,1769.52
15479,4457,8,1,427.33,427.33
15480,4458,54,3,60.89,182.67
15481,4458,174,3,460.49,1381.47
15482,4458,86,3,431.1,1293.3
15483,4458,48,2,355.11,710.22
15484,4459,249,2,375.32,750.64
15485,4459,139,1,250.55,250.55
15486,4459,28,3,434.23,1302.69
15487,4459,27,2,238.78,477.56
15488,4459,206,3,225.13,675.39
15489,4459,55,4,215.38,861.52
15490,4460,247,3,32.63,97.89
15491,4460,104,1,287.63,287.63
15492,4460,139,4,250.55,1002.2
15493,4460,159,2,223.33,446.66
15494,4460,220,4,168.03,672.12
15495,4460,197,1,297.44,297.44
15496,4461,42,2,132.01,264.02
15497,4461,25,4,277.57,1110.28
15498,4461,84,1,124.27,124.27
15499,4461,144,2,47.39,94.78
15500,4462,124,2,388.77,777.54
15501,4462,36,3,90.32,270.96
15502,4462,130,3,60.89,182.67
15503,4463,19,4,464.34,1857.36
15504,4463,240,3,253.55,760.65
15505,4463,91,1,187.63,187.63
15506,4463,216,1,101.25,101.25
15507,4464,236,1,58.2,58.2
15508,4464,50,3,120.19,360.57
15509,4464,36,4,90.32,361.28
15510,4464,100,4,340.15,1360.6
15511,4464,25,4,277.57,1110.28
15512,4465,143,3,155.0,465.0
15513,4465,69,1,297.02,297.02
15514,4466,244,2,423.65,847.3
15515,4467,196,3,450.47,1351.41
15516,4467,197,4,297.44,1189.76
15517,4467,52,4,135.78,543.12
15518,4467,213,1,266.98,266.98
15519,4467,57,1,128.38,128.38
15520,4468,207,1,490.29,490.29
15521,4469,232,1,494.33,494.33
15522,4469,11,1,312.03,312.03
15523,4470,146,2,118.88,237.76
15524,4470,172,4,244.65,978.6
15525,4471,28,2,434.23,868.46
15526,4471,249,4,375.32,1501.28
15527,4471,180,3,394.23,1182.69
15528,4471,106,2,162.6,325.2
15529,4471,3,1,142.45,142.45
15530,4472,115,3,235.12,705.36
15531,4473,212,1,454.26,454.26
15532,4473,79,1,440.1,440.1
15533,4473,90,1,138.74,138.74
15534,4473,91,4,187.63,750.52
15535,4473,92,1,411.95,411.95
15536,4473,222,4,81.41,325.64
15537,4474,66,2,87.24,174.48
15538,4474,219,3,383.42,1150.26
15539,4474,98,1,209.33,209.33
15540,4474,39,2,116.92,233.84
15541,4474,61,4,374.3,1497.2
15542,4475,152,1,580.76,580.76
15543,4476,190,2,378.5,757.0
15544,4476,23,2,276.19,552.38
15545,4476,198,4,351.95,1407.8
15546,4477,174,4,460.49,1841.96
15547,4477,43,1,349.47,349.47
15548,4477,212,1,454.26,454.26
15549,4477,46,2,188.18,376.36
15550,4478,125,3,211.24,633.72
15551,4478,76,2,450.31,900.62
15552,4478,5,3,148.93,446.79
15553,4479,87,1,509.91,509.91
15554,4479,181,1,314.93,314.93
15555,4480,212,1,454.26,454.26
15556,4481,105,3,58.11,174.33
15557,4481,216,1,101.25,101.25
15558,4482,59,4,395.91,1583.64
15559,4482,14,2,301.65,603.3
15560,4482,24,2,28.9,57.8
15561,4483,18,1,55.2,55.2
15562,4484,189,1,603.72,603.72
15563,4484,2,4,363.88,1455.52
15564,4484,228,1,380.46,380.46
15565,4484,115,3,235.12,705.36
15566,4484,84,3,124.27,372.81
15567,4484,209,3,101.66,304.98
15568,4485,226,1,137.54,137.54
15569,4485,206,4,225.13,900.52
15570,4485,189,3,603.72,1811.16
15571,4486,238,3,262.67,788.01
